draw,max_mean_net_bps_full,max_mean_net_bps_train,max_mean_net_bps_val,max_sharpe_full,max_sharpe_train,max_sharpe_val
234,-3.3716641191663936,-3.154730121695069,-3.3963100073319628,-2.7631250033291486,-2.5407928022781308,-3.656754473573767
235,-3.769956457953657,-3.887952835931202,-3.4082784108838546,-2.8346478942384112,-2.6195528785801057,-3.7797276741362107
236,-3.55829765367048,-3.5140809109462547,-3.4732588579124077,-2.8630535602042606,-2.5215351401328423,-4.21820792182725
237,-3.7161155248325977,-3.7371585830079455,-3.657589378980393,-2.7601283171227533,-2.5284074503699867,-3.916124316464844
238,-3.666001854085384,-3.7896876229038408,-2.932653025520518,-2.8669848060133356,-2.803258658092024,-3.384252647801154
239,-3.38555203214094,-3.3978576196495953,-3.3558458711643895,-2.498137177006859,-2.2555868008824675,-3.34507834577793
240,-3.6660727517903138,-3.7503657179885055,-2.1835921946539827,-2.8075265001946104,-3.2580088770506332,-1.5081808227075648
241,-3.6991660180697425,-3.8076942588265266,-3.403312937897577,-2.765056634382908,-2.6009252926874926,-3.4369785181819688
242,-3.5417716316584915,-3.456105153000083,-3.4713306968963673,-2.393378118724346,-2.320223144909742,-2.804309122999605
243,-3.1483385041948617,-3.2244978388632517,-2.965753542199794,-3.200457935594127,-3.3083243735675754,-3.086472835060705
244,-3.5157383817991437,-3.452807971812102,-3.539275074173792,-3.4032277224621343,-3.578831640166023,-3.003135966967633
245,-3.7493245845806276,-3.994554708515992,-3.0237251850402522,-2.722119316100202,-2.7587290629509837,-2.7267566769997353
246,-3.663073667962082,-3.7919348694638257,-3.2487787596592117,-2.989711079125673,-2.810444388818989,-3.8601253447104935
247,-3.6432741437560234,-3.5963376687352397,-3.454996751386342,-2.9115039134467406,-2.9168984202354813,-3.2563247035616842
248,-3.709597131302718,-3.649194854360168,-3.4344686546622,-2.2618159680140177,-2.09177881777951,-3.014077944476798
249,-3.2645680408905813,-3.273340727922832,-3.1086524973648806,-2.579253570652348,-2.2679194153084627,-3.7855640752386135
250,-3.8134778500099724,-3.9629545509104873,-3.1597633784900356,-2.842610887835283,-2.5445591537699284,-3.8513606410516843
251,-3.542218521102021,-3.815583047891458,-2.788673566113997,-2.6920023907643054,-2.6127637180162235,-3.2389807038430045
252,-3.5793767390994313,-3.6766114315929657,-3.1811373802914296,-2.845712704991541,-2.469179862140092,-3.7487592960139624
253,-3.8962887835155477,-3.8837046773644244,-3.9293767062609732,-3.2544940985564335,-2.9412684155060966,-4.483326192467022
254,-3.550158170905646,-3.3845663836753683,-3.4289566252833503,-2.4267367335934797,-2.14193757526706,-3.782083277170155
255,-3.872552428258156,-3.906587667124445,-3.225671726248479,-2.900728114436838,-2.703640974107579,-3.7471674469471576
256,-3.5251021240822213,-3.6802149515280695,-2.979878083847368,-2.9077876741046724,-2.7634476674525263,-2.3757288384226745
257,-3.575428744214748,-3.6340192194780587,-3.330453855697167,-2.5401325555641936,-2.2482810141948946,-4.14062399561668
258,-3.401730787335912,-3.1271015970684424,-3.616230174225778,-2.0980747845190266,-1.7455258174935209,-3.6984509192293897
259,-3.5405749171801317,-3.265293948382708,-3.566171162446772,-2.239854746431325,-1.9443375066356774,-3.639812349495098
260,-3.754756693713804,-3.783365285779662,-3.561878465716594,-2.845331620816006,-2.7662483128839184,-2.8555713855767433
261,-3.555257947877853,-3.412677020349353,-3.021851158448544,-2.598458118349783,-2.281703976150706,-3.397735317973186
262,-3.384493516015894,-3.230942100580571,-3.2001904400339,-1.93733680968092,-1.7761044001400494,-2.5485069987666726
263,-3.7324044520201496,-3.7828943873527834,-2.6472408597447745,-2.4898424430400863,-2.7541618385768665,-1.7727581378046415
264,-3.398858832700641,-3.38052968811319,-3.068408237835461,-2.796486865223391,-2.458207873326235,-3.0971349442898943
265,-3.573287001398368,-3.4642285895800833,-2.960141120185481,-2.351559761808233,-2.354104874614539,-2.3028738920515877
266,-3.5930093517017645,-3.7547549053264957,-2.9308601409473862,-2.9533316723622507,-3.320065848668314,-1.9221072223743254
267,-3.6150272551738447,-3.8870891950636057,-2.5361099811266787,-2.3410835437920547,-2.491532122571292,-1.7374169430316158
268,-3.674165596017857,-3.7749058647091482,-2.9136450357669306,-2.848482116862419,-2.835841618742694,-3.20281868185061
269,-3.624901135683835,-3.648273968192283,-3.3338239437251027,-2.468950098716902,-2.618881451439805,-2.163688901807158
270,-2.8158294540222646,-2.7438258216888944,-2.986755650041191,-1.616630168374889,-1.5512070315161375,-1.8859497523638946
271,-3.3815672487773605,-3.2324584567001526,-3.2061953063673903,-2.5397294214838744,-2.4805996122113356,-2.522721664857308
272,-3.314352570332628,-3.388376179161718,-3.1320429290873153,-2.3559792284033017,-2.2830113274416592,-2.498533856042534
273,-3.8761217067043914,-3.925635470160086,-3.54031068779382,-2.6898855747415737,-2.5985146601009603,-3.1202259838596884
274,-3.881628666474037,-4.0063880627526745,-3.404744992381288,-2.7591729170625543,-2.7660779804373785,-2.765349631770172
275,-3.586699925442625,-3.6169396253156245,-3.4430216629741617,-3.1300321927033186,-2.8641711962485124,-4.207313082057613
276,-3.4724741915053605,-3.4373285014680595,-3.281261821351917,-2.70095046100788,-2.640899123153212,-3.1223542073653765
277,-3.8740648889010574,-3.9326286721509236,-3.4644824297158037,-2.8444970261478817,-3.0501698519834974,-2.333462968077819
278,-4.014278967510657,-4.069995578727153,-3.870855942355912,-2.3142482012089522,-1.825470701887368,-3.9829925518157325
279,-3.5629386047316034,-3.509997467629736,-3.3450693174195605,-1.942653158019151,-1.719420477791386,-2.910849050939746
280,-3.6224317730765847,-3.68796706541445,-3.1922439174659254,-2.818901556672018,-2.921671339167596,-2.6248479921477985
281,-3.407945042270489,-3.2257600853756165,-3.5585487200028125,-2.2630629245424396,-1.763449895952655,-3.1879173248769392
282,-3.723683649352074,-3.782920860408845,-3.5074279676057305,-3.1366636384764126,-2.9073491103574183,-3.4543274062579084
283,-3.4070772010108676,-3.403888582023681,-3.246853071315902,-3.10535706321029,-2.8082158807309257,-2.819869307848051
284,-3.8431547094580933,-3.9156421327896895,-3.4393275990284566,-3.1416103778042923,-3.216403016036011,-3.3043616238484335
285,-3.972602720740633,-4.153557672385043,-3.1194030983117886,-2.632641602669353,-2.6537874322904162,-2.791676052541965
286,-3.5492608162438257,-3.401478036228711,-2.8836589074717893,-2.21111404199297,-2.2052846498356904,-2.286131497832732
287,-3.177310140120246,-2.9194274230643047,-3.2010278419640943,-1.747869276229189,-1.5458325306745317,-2.665907825229218
288,-3.6897733103437558,-3.7038546381944504,-3.650241875054524,-2.013753409904784,-1.8891354991467917,-2.7966741630046643
289,-3.3901449591607076,-3.40274131000426,-3.3237877669748714,-2.511219408370198,-2.538206490140886,-2.50132068187594
290,-3.2682104655969493,-3.0416385705843783,-2.9702580093459905,-2.336857385651555,-1.8440872977596674,-4.347196845896211
291,-3.416386861295582,-3.343738938476788,-3.3505107747923675,-3.144334651599025,-3.0913413502198903,-2.4704548231402645
292,-3.6322546500215878,-3.8000840497579094,-3.1730190023037816,-2.671857551002605,-2.7804656639730894,-2.433949359653834
293,-3.7352325310788888,-3.7786925809988112,-3.488830744638647,-2.421306463703535,-2.186559149398211,-3.3533452224325897
294,-3.7933552379014275,-3.966474371857156,-3.1759611651744364,-3.1435129328138833,-3.1493045011493224,-3.3101707845682893
295,-3.3355308710244023,-3.2128248351218853,-3.3747035942586803,-2.326305250670468,-1.9290451474048895,-3.372597615510872
296,-3.3693372449833734,-3.3335257570441943,-2.9867135319805627,-3.2141863876937484,-3.6266508194519567,-2.1052695439256786
297,-3.296329368213822,-2.8957172301680894,-3.409209637688133,-1.7904076135623224,-1.3845829762647839,-3.229216125247356
298,-3.6950793228022865,-3.5512742434982965,-3.8560054467222686,-2.440335777906833,-2.254291729508452,-3.184805676385627
299,-3.6589058505889533,-3.475852389719903,-3.8764737636334505,-2.683782175643929,-2.3037090980806196,-4.369933859142152
300,-3.4607370152986667,-3.773996174767049,-2.6925895552295493,-2.491512185173236,-2.508554970750176,-2.6044687644937725
301,-3.384815417045242,-3.16839943075613,-3.2967522124316253,-1.9757010421951517,-1.651272355138453,-3.2789401754514285
302,-3.2687362456569904,-3.4242748370936136,-2.890693149603315,-2.2389362364389136,-2.109984580903054,-2.9356839114360787
303,-3.649275280040441,-3.56204579861825,-3.4308702168510825,-2.9559475463563576,-2.631968567686728,-4.267434889634934
304,-3.394401622863529,-3.245100522778299,-3.3428682408756054,-2.7336313438315907,-2.623908311887126,-3.8133290156702606
305,-3.7510651471674827,-3.5883185973094855,-3.692573381387555,-2.4927912482172094,-2.1376466115884827,-3.76698989712587
306,-3.4868040439876924,-3.4448566199465334,-3.550431608169844,-2.592214436826306,-2.35827201280988,-3.5108182322789303
307,-3.7016376598008356,-3.875381728637937,-2.9706543219028005,-3.0225013288988034,-3.0206127659908586,-3.00651366230511
308,-3.7898350672172434,-3.7932514322772852,-3.4921994732196358,-2.9535586424822466,-2.9790716866582447,-3.172568611624973
309,-3.6572349193331655,-3.6437549570538965,-3.4992394427117137,-2.54626401101031,-2.5606912234887274,-2.5755015063151
310,-3.8100973875486086,-3.840646166997968,-3.732293989546474,-2.666016695116933,-2.4756277725428872,-2.850665613258493
311,-3.5913658383441276,-2.732606882312527,-3.605465138903419,-1.8159742675749273,-1.2872661524158466,-3.9094376374482662
312,-3.408644019243938,-3.353381930688516,-3.49826307093769,-2.241298022686878,-2.245537043700574,-2.5993584087142723
313,-3.73673279562315,-3.797168777819636,-3.4564334685746365,-2.9419111775044358,-2.803768691936543,-3.600190596739765
314,-3.4221670163873648,-3.3511566793103293,-3.3900086475364435,-2.7684944451170126,-2.3247653303418248,-4.3506822918566534
315,-3.016129691310908,-2.8496975105874838,-3.3006938521095224,-2.4438794082315636,-2.445870967574493,-2.5641930202332266
316,-3.121144237093269,-3.220798947964117,-2.88620486474292,-2.656867021489724,-2.668440465513177,-2.8271104153140705
317,-3.829139248092883,-3.965938767351013,-3.4495051478972067,-3.1924856292800743,-3.0263359654854662,-3.4965137129234494
318,-3.457577893149151,-3.5956232625568827,-3.1185395205038065,-2.226996944003535,-2.097446201461259,-2.850624891398886
319,-3.8618291735373336,-3.876058235576038,-3.5295040782530624,-2.72840049779189,-2.648810949905516,-3.3550324714112247
320,-3.5487469843744135,-3.6316313241005407,-3.323021590219487,-2.3488891248862003,-2.3685946043347292,-2.3519798839659956
321,-2.932988255552494,-2.733278020488222,-3.27641219989176,-2.2766713391184252,-2.0942679148665397,-3.2310943720680587
322,-3.624857638017894,-3.697062329573136,-3.2752684010732573,-2.131521113499971,-2.0441976773466237,-2.361625245704879
323,-3.87745509326699,-3.910830739066439,-3.2896727625326667,-3.432182843990229,-3.443449960356663,-3.5347718448897627
324,-3.6581965134998096,-3.8118477718876393,-3.191929103130801,-2.9450962301650514,-2.678763340837493,-3.997262625160902
325,-3.73391623236662,-3.8536936219634086,-3.1478494586214425,-2.349647853393875,-2.1978067236358574,-3.119045155371073
326,-3.0066710854245766,-2.970790304216501,-3.09277423025639,-2.390679854997115,-2.0282973263255464,-3.5453304879753578
327,-3.702945534216246,-3.718026642588717,-3.467217049186124,-3.3716229236355884,-3.439648581347789,-3.312199758759039
328,-3.3808619274154115,-3.257313814731287,-3.541192590661019,-2.3933667582626943,-2.1966123284253483,-3.2512877673419496
329,-3.578258779871419,-3.318134072910824,-3.5542161270889046,-3.105229724651693,-2.851000518176373,-3.8774472865904155
330,-3.5920706341813404,-3.747029024758122,-3.0781169542185887,-2.591253102888911,-2.7133253913286417,-2.3674942468226603
331,-3.6299962883753474,-3.4300706847047295,-3.7150670229771907,-2.2682013839697843,-1.8205908238768391,-4.068923633061637
332,-3.7972061893283224,-3.7440944732724604,-3.89829408197847,-2.9290046969701526,-2.6252912401848425,-3.111400377943451
333,-3.653467615113483,-3.3843194788963493,-3.4127362304298203,-2.0347644490988546,-1.556786321102463,-4.029945491966016
334,-3.5766431366923874,-3.4568837370948353,-3.6191348616823587,-2.225184487409805,-1.805658809259203,-3.8607016262091665
335,-3.5679206596769415,-3.3267089885887517,-3.8536436599693857,-2.3612949600943973,-1.8756734939827888,-4.09382884058813
336,-3.7617908662533286,-3.7715255433607253,-3.2324180858347114,-2.3272766527456468,-2.360270929279524,-2.341295017559555
337,-3.3131459383186455,-3.212761168454482,-3.5485987230820375,-2.4761521300372125,-2.071442763161231,-4.035943706787179
338,-3.706895091434843,-3.791272598246699,-3.474665708925217,-2.76060129988776,-2.4019603623862817,-4.178378853451381
339,-3.7086276043379716,-3.618892669780343,-3.5738443525483223,-3.324106979917713,-3.1736576768428075,-4.113045450099139
340,-3.7168347943873425,-3.6941229023073716,-3.3984505386988735,-2.519129268317029,-2.5028229672307285,-2.9303298068138735
341,-3.5647386548246076,-3.6556724456082907,-2.8574600432133153,-2.695260421244239,-2.651088662907773,-1.989911761645165
342,-3.690852468192022,-3.5272690267174265,-2.642641993043348,-2.4869656432854796,-2.4413418846179287,-2.859836504378532
343,-3.613263069366929,-3.732120193207576,-3.049722202436399,-3.218884908417746,-2.9386479161522,-4.406313059832147
344,-3.6783769159032476,-3.5413158783008525,-3.6612031744828513,-2.643882032318283,-2.3688846820125815,-3.6555834051388025
345,-3.574861211340607,-3.656760761578908,-3.216395613931986,-2.718842844497006,-2.7621886789621817,-2.8618784576549516
346,-3.8737157389211783,-3.8156843392124893,-3.4332643199674004,-2.223248103383323,-2.00783265325165,-3.0062263332952135
347,-3.5549260160621983,-3.5187155625494944,-3.3216309453706585,-2.434574085269837,-2.221228977845338,-3.4559421952389258
348,-3.3788981512132183,-3.2226303860538503,-3.5577644372037236,-2.3618129591789385,-1.8985059267555544,-3.759328865692961
349,-3.6798023074019066,-3.564734037852567,-3.2206701924240364,-1.9236144430857633,-1.7193875924447608,-2.636195233491802
350,-3.6225804103514117,-3.4988854193636554,-3.6843686973046315,-3.1742436207509717,-2.927218170044084,-4.214435061111302
351,-4.068936179799728,-3.990705496549993,-3.826897734954491,-3.750988378750641,-3.8004457677821613,-3.73525806037243
352,-3.4235868519456316,-3.245702861560938,-3.44709537894018,-2.1251123808583277,-1.7297205816679522,-3.507601524287151
353,-3.5797797772146316,-3.338088919204589,-4.009103087140107,-2.5734311241154124,-1.8121404887261499,-4.529839476911939
354,-3.4535634584004185,-3.4621834837588548,-3.3328448312786834,-2.416677819111274,-2.207159170464477,-3.4331178909638274
355,-3.23637644293366,-3.2534667170707237,-3.0162289620714233,-2.6902034095586282,-2.512318677982925,-2.4871997824154386
356,-3.4571797016752095,-3.5609937011717503,-3.0142015384199423,-2.3664611630141272,-2.1566755700673386,-3.327737480813415
357,-3.5585003919626357,-3.5418184435380913,-3.6026774992881228,-2.653772982495372,-2.278723131092743,-4.179961451474725
358,-3.805566893540892,-3.8748010540307454,-2.9175049013663004,-2.8980190966866357,-3.025384524949389,-2.663428282804981
359,-3.3608740378638733,-3.234417373306445,-3.50829695403919,-2.6498528605529352,-2.481201880407294,-3.4389543458135408
360,-3.4072364339394223,-3.4555214940651413,-3.2441346989690536,-2.489263636065594,-2.4765501298431816,-2.797893880389885
361,-3.654377661152404,-3.6546969126874185,-3.5998530058138583,-3.3935853275215893,-3.399830904481669,-3.6052609078763167
362,-3.4448234524757884,-3.3530126560552955,-3.4377874823358368,-2.3844850107988007,-2.39677656211963,-2.57019557212983
363,-3.5864296801860216,-3.577514906648066,-3.543170855483102,-2.856966743052808,-2.6001704773624716,-3.9743479422465535
364,-3.5735767166202916,-3.4696505294196403,-3.591198360215474,-2.4461384132314876,-2.121939421464121,-3.7366306824611795
365,-3.3096336772514054,-3.1514578777509987,-3.3508052545313296,-2.4766025585102955,-2.490279347205719,-2.6706984057553362
366,-3.4229184154033945,-3.4420841301666583,-3.376925518504502,-2.584915559644118,-2.408596976548836,-3.3499021203325676
367,-3.5144964721769663,-3.5186980811440938,-3.503041389448058,-2.2565208762509585,-1.943844952894246,-3.796141263345346
368,-3.510086203280641,-3.7382399933977966,-2.675172791468607,-2.179239442864989,-2.0969167008024203,-2.492567749782305
369,-3.6251709291877954,-3.436721269448719,-3.6775030097414203,-2.9152657531646433,-2.4076833664096258,-4.627562703894609
370,-3.6011040774353953,-3.6259623226044178,-3.3565961303064946,-3.0650585539272157,-2.798126001056723,-2.776237986974443
371,-3.626500753365502,-3.552080114405941,-3.8306245428814805,-2.4271128578073244,-1.949549905379805,-4.203466851047881
372,-3.475953795741682,-3.307692373369545,-3.4905456480587365,-2.7315617342458527,-2.558815953093424,-3.4222865079391194
